 ---------------------------------------------------------------
 Vortex Strengths (by surface, by strip)

  Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
  Standard axis orientation,  X fwd, Z down         

 ******************************************************************************
  Surface # 1     wing_fowler_flap                        
     # Chordwise  = 30   # Spanwise = 30   First strip  =   1
    Surface area =   21.570494       Ave. chord =    4.003804
     CLsurf  =   0.90105     Clsurf  =  -0.09832
     CYsurf  =  -0.01291     Cmsurf  =  -0.32943
     CDsurf  =   0.09525     Cnsurf  =   0.00735
     CDisurf =   0.09525     CDvsurf =   0.00000

  Forces referred to Ssurf, Cave about hinge axis thru LE
     CLsurf  =   2.70238     CDsurf  =   0.28567
 ******************************************************************************

 Strip #  1     # Chordwise = 30   First Vortex =   1
    Xle =   9.77499    Ave. Chord   =    4.5461   Incidence  =    0.0000 deg
 1330    12.50804    -3.70724     0.00000     0.16456     0.00124     2.22544
 1331    12.67525    -3.70724     0.00000     0.17445     0.00179     2.15628
 1332    12.85190    -3.70724     0.00000     0.18249     0.00209     2.11164
 1333    13.03611    -3.70724     0.00000     0.18860     0.00745     2.07529
 1334    13.22594    -3.70724     0.00000     0.19271     0.01161     2.08603
 1335    13.41937    -3.70724     0.00000     0.19477     0.02553     2.10355
 1336    13.61435    -3.70724     0.00000     0.19477     0.03720     2.22145
 1337    13.80881    -3.70724     0.00000     0.19271     0.04672     2.42544
 1338    14.00069    -3.70724     0.00000     0.18860     0.04615     2.76616
 1339    14.18796    -3.70724     0.00000     0.18249     0.04156     3.29830
 1340    14.36863    -3.70724     0.00000     0.17445     0.02902     4.78548
 1341    14.54079    -3.70724     0.00000     0.16456     0.00967     3.35389
 1342    14.70261    -3.70724     0.00000     0.15293    -0.01537     2.91253
 1343    14.85238    -3.70724     0.00000     0.13967    -0.05070     2.67150
 1344    14.98851    -3.70724     0.00000     0.12493    -0.09230     2.47404
 1345    15.10956    -3.70724     0.00000     0.10887    -0.13260     2.24729
 1346    15.21424    -3.70724     0.00000     0.09166    -0.17235     2.00062
 1347    15.30144    -3.70724     0.00000     0.07347    -0.20566     1.69936
 1348    15.37024    -3.70724     0.00000     0.05451    -0.23445     1.36866
 1349    15.41991    -3.70724     0.00000     0.03496    -0.25500     0.99174
 1350    15.44993    -3.70724     0.00000     0.01568    -0.26574     0.56866

 Strip # 46     # Chordwise = 30   First Vortex =1351
    Xle =  11.77790    Ave. Chord   =    3.7462   Incidence  =    0.0000 deg
    Yle =  -3.90795    Strip Width  =   0.19415   Strip Area =    0.727338
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   2.64824       cd  =   0.22146      cdv =   0.00000
    cn  =   2.65620       ca  =   0.08256      cnc =   9.95057    wake dnwsh =   0.34308
    cmLE=   1.06273    cm c/4 =  -0.53956

    I        X           Y           Z           DX        Slope        dCp
 1351    11.77967    -3.90662     0.00000     0.01550     0.00045    19.46178
 1352    11.79950    -3.90662     0.00000     0.03457     0.00134     8.76923
 1353    11.83895    -3.90662     0.00000     0.05390     0.00118     5.68113
 1354    11.89760    -3.90662     0.00000     0.07265    -0.00160     4.27533
 1355    11.97483    -3.90662     0.00000     0.09063     0.00008     3.46847
 1356    12.06983    -3.90662     0.00000     0.10766    -0.00078     2.97734
 1357    12.18158    -3.90662     0.00000     0.12354    -0.00042     2.64278
 1358    12.30890    -3.90662     0.00000     0.13811    -0.00194     2.41663
 1359    12.45044    -3.90662     0.00000     0.15122    -0.00029     2.24212
 1360    12.60469    -3.90662     0.00000     0.16272     0.00124     2.12630
 1361    12.77004    -3.90662     0.00000     0.17250     0.00179     2.05199
 1362    12.94471    -3.90662     0.00000     0.18045     0.00209     2.00291
 1363    13.12687    -3.90662     0.00000     0.18649     0.00745     1.96315
 1364    13.31458    -3.90662     0.00000     0.19055     0.01161     1.97122
 1365    13.50584    -3.90662     0.00000     0.19259     0.02553     1.98711
 1366    13.69864    -3.90662     0.00000     0.19259     0.03720     2.10354
 1367    13.89093    -3.90662     0.00000     0.19055     0.04672     2.30643
 1368    14.08067    -3.90662     0.00000     0.18649     0.04615     2.64622
 1369    14.26585    -3.90662     0.00000     0.18045     0.04156     3.17792
 1370    14.44450    -3.90662     0.00000     0.17250     0.02902     4.66225
 1371    14.61474    -3.90662     0.00000     0.16272     0.00967     3.24200
 1372    14.77475    -3.90662     0.00000     0.15122    -0.01537     2.80827
 1373    14.92285    -3.90662     0.00000     0.13811    -0.05070     2.57500
 1374    15.05745    -3.90662     0.00000     0.12354    -0.09230     2.38617
 1375    15.17715    -3.90662     0.00000     0.10766    -0.13260     2.16934
 1376    15.28065    -3.90662     0.00000     0.09063    -0.17235     1.93345
 1377    15.36688    -3.90662     0.00000     0.07265    -0.20566     1.64391
 1378    15.43492    -3.90662     0.00000     0.05390    -0.23445     1.32547
 1379    15.48403    -3.90662     0.00000     0.03457    -0.25500     0.96125
 1380    15.51371    -3.90662     0.00000     0.01550    -0.26574     0.55148

 Strip # 47     # Chordwise = 30   First Vortex =1381
    Xle =  11.87825    Ave. Chord   =    3.7061   Incidence  =    0.0000 deg
    Yle =  -4.09669    Strip Width  =   0.18318   Strip Area =    0.678887
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   2.53378       cd  =   0.21323      cdv =   0.00000
    cn  =   2.54147       ca  =   0.08033      cnc =   9.41894    wake dnwsh =   0.36246
    cmLE=   1.01557    cm c/4 =  -0.51483

    I        X           Y           Z           DX        Slope        dCp
 1381    11.87996    -4.09528     0.00000     0.01534     0.00045    19.05591
 1382    11.89958    -4.09528     0.00000     0.03420     0.00134     8.57993
 1383    11.93860    -4.09528     0.00000     0.05332     0.00118     5.54931
 1384    11.99663    -4.09528     0.00000     0.07187    -0.00160     4.16505
 1385    12.07304    -4.09528     0.00000     0.08966     0.00008     3.36659
 1386    12.16702    -4.09528     0.00000     0.10650    -0.00078     2.87738
 1387    12.27757    -4.09528     0.00000     0.12222    -0.00042     2.54128
 1388    12.40353    -4.09528     0.00000     0.13663    -0.00194     2.31158
 1389    12.54355    -4.09528     0.00000     0.14960    -0.00029     2.13273
 1390    12.69616    -4.09528     0.00000     0.16098     0.00124     2.01238
 1391    12.85974    -4.09528     0.00000     0.17065     0.00179     1.93397
 1392    13.03255    -4.09528     0.00000     0.17852     0.00209     1.88164
 1393    13.21276    -4.09528     0.00000     0.18449     0.00745     1.83968
 1394    13.39846    -4.09528     0.00000     0.18851     0.01161     1.84613
 1395    13.58768    -4.09528     0.00000     0.19053     0.02553     1.86120
 1396    13.77841    -4.09528     0.00000     0.19053     0.03720     1.97658
 1397    13.96865    -4.09528     0.00000     0.18851     0.04672     2.17841
 1398    14.15635    -4.09528     0.00000     0.18449     0.04615     2.51698
 1399    14.33955    -4.09528     0.00000     0.17852     0.04156     3.04770
 1400    14.51629    -4.09528     0.00000     0.17065     0.02902     4.52830
 1401    14.68471    -4.09528     0.00000     0.16098     0.00967     3.11968
 1402    14.84301    -4.09528     0.00000     0.14960    -0.01537     2.69368
 1403    14.98952    -4.09528     0.00000     0.13663    -0.05070     2.46846
 1404    15.12269    -4.09528     0.00000     0.12222    -0.09230     2.28880
 1405    15.24111    -4.09528     0.00000     0.10650    -0.13260     2.08273
 1406    15.34351    -4.09528     0.00000     0.08966    -0.17235     1.85867
 1407    15.42881    -4.09528     0.00000     0.07187    -0.20566     1.58208
 1408    15.49612    -4.09528     0.00000     0.05332    -0.23445     1.27727
 1409    15.54471    -4.09528     0.00000     0.03420    -0.25500     0.92721
 1410    15.57407    -4.09528     0.00000     0.01534    -0.26574     0.53229

 Strip # 48     # Chordwise = 30   First Vortex =1411
    Xle =  11.97263    Ave. Chord   =    3.6684   Incidence  =    0.0000 deg
    Yle =  -4.27419    Strip Width  =   0.17171   Strip Area =    0.629884
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   2.40700       cd  =   0.20483      cdv =   0.00000
    cn  =   2.41442       ca  =   0.07857      cnc =   8.85708    wake dnwsh =   0.38128
    cmLE=   0.96419    cm c/4 =  -0.48840

    I        X           Y           Z           DX        Slope        dCp
 1411    11.97428    -4.27273     0.00000     0.01518     0.00045    18.55090
 1412    11.99370    -4.27273     0.00000     0.03386     0.00134     8.34536
 1413    12.03233    -4.27273     0.00000     0.05278     0.00118     5.38726
 1414    12.08977    -4.27273     0.00000     0.07114    -0.00160     4.03099
 1415    12.16540    -4.27273     0.00000     0.08875     0.00008     3.24427
 1416    12.25842    -4.27273     0.00000     0.10542    -0.00078     2.75886
 1417    12.36785    -4.27273     0.00000     0.12097    -0.00042     2.42238
 1418    12.49253    -4.27273     0.00000     0.13524    -0.00194     2.19000
 1419    12.63113    -4.27273     0.00000     0.14808    -0.00029     2.00775
 1420    12.78219    -4.27273     0.00000     0.15934     0.00124     1.88405
 1421    12.94410    -4.27273     0.00000     0.16892     0.00179     1.80298
 1422    13.11515    -4.27273     0.00000     0.17671     0.00209     1.74897
 1423    13.29353    -4.27273     0.00000     0.18262     0.00745     1.70628
 1424    13.47734    -4.27273     0.00000     0.18660     0.01161     1.71225
 1425    13.66464    -4.27273     0.00000     0.18859     0.02553     1.72721
 1426    13.85344    -4.27273     0.00000     0.18859     0.03720     1.84172
 1427    14.04173    -4.27273     0.00000     0.18660     0.04672     2.04217
 1428    14.22754    -4.27273     0.00000     0.18262     0.04615     2.37879
 1429    14.40887    -4.27273     0.00000     0.17671     0.04156     2.90756
 1430    14.58382    -4.27273     0.00000     0.16892     0.02902     4.38323
 1431    14.75052    -4.27273     0.00000     0.15934     0.00967     2.98608
 1432    14.90721    -4.27273     0.00000     0.14808    -0.01537     2.56773
 1433    15.05224    -4.27273     0.00000     0.13524    -0.05070     2.35082
 1434    15.18405    -4.27273     0.00000     0.12097    -0.09230     2.18098
 1435    15.30126    -4.27273     0.00000     0.10542    -0.13260     1.98666
 1436    15.40262    -4.27273     0.00000     0.08875    -0.17235     1.77564
 1437    15.48706    -4.27273     0.00000     0.07114    -0.20566     1.51341
 1438    15.55368    -4.27273     0.00000     0.05278    -0.23445     1.22372
 1439    15.60178    -4.27273     0.00000     0.03386    -0.25500     0.88938
 1440    15.63084    -4.27273     0.00000     0.01518    -0.26574     0.51097

 Strip # 49     # Chordwise = 30   First Vortex =1441
    Xle =  12.06078    Ave. Chord   =    3.6332   Incidence  =    0.0000 deg
    Yle =  -4.43998    Strip Width  =   0.15976   Strip Area =    0.580435
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   2.26821       cd  =   0.19591      cdv =   0.00000
    cn  =   2.27535       ca  =   0.07693      cnc =   8.26682    wake dnwsh =   0.39815
    cmLE=   0.90855    cm c/4 =  -0.46016

    I        X           Y           Z           DX        Slope        dCp
 1441    12.06238    -4.43846     0.00000     0.01504     0.00045    17.95404
 1442    12.08161    -4.43846     0.00000     0.03353     0.00134     8.06858
 1443    12.11987    -4.43846     0.00000     0.05227     0.00118     5.19662
 1444    12.17676    -4.43846     0.00000     0.07046    -0.00160     3.87398
 1445    12.25166    -4.43846     0.00000     0.08790     0.00008     3.10182
 1446    12.34379    -4.43846     0.00000     0.10441    -0.00078     2.62167
 1447    12.45217    -4.43846     0.00000     0.11981    -0.00042     2.28573
 1448    12.57565    -4.43846     0.00000     0.13394    -0.00194     2.05159
 1449    12.71293    -4.43846     0.00000     0.14666    -0.00029     1.86720
 1450    12.86254    -4.43846     0.00000     0.15781     0.00124     1.74186
 1451    13.02290    -4.43846     0.00000     0.16730     0.00179     1.66017
 1452    13.19231    -4.43846     0.00000     0.17501     0.00209     1.60650
 1453    13.36897    -4.43846     0.00000     0.18087     0.00745     1.56477
 1454    13.55102    -4.43846     0.00000     0.18480     0.01161     1.57138
 1455    13.73652    -4.43846     0.00000     0.18678     0.02553     1.58668
 1456    13.92351    -4.43846     0.00000     0.18678     0.03720     1.70012
 1457    14.11000    -4.43846     0.00000     0.18480     0.04672     1.89841
 1458    14.29402    -4.43846     0.00000     0.18087     0.04615     2.23181
 1459    14.47361    -4.43846     0.00000     0.17501     0.04156     2.75708
 1460    14.64688    -4.43846     0.00000     0.16730     0.02902     4.22622
 1461    14.81199    -4.43846     0.00000     0.15781     0.00967     2.83992
 1462    14.96718    -4.43846     0.00000     0.14666    -0.01537     2.42898
 1463    15.11081    -4.43846     0.00000     0.13394    -0.05070     2.22079
 1464    15.24136    -4.43846     0.00000     0.11981    -0.09230     2.06167
 1465    15.35744    -4.43846     0.00000     0.10441    -0.13260     1.88038
 1466    15.45783    -4.43846     0.00000     0.08790    -0.17235     1.68385
 1467    15.54146    -4.43846     0.00000     0.07046    -0.20566     1.43755
 1468    15.60744    -4.43846     0.00000     0.05227    -0.23445     1.16462
 1469    15.65508    -4.43846     0.00000     0.03353    -0.25500     0.84766
 1470    15.68386    -4.43846     0.00000     0.01504    -0.26574     0.48746

 Strip # 50     # Chordwise = 30   First Vortex =1471
    Xle =  12.14246    Ave. Chord   =    3.6006   Incidence  =    0.0000 deg
    Yle =  -4.59360    Strip Width  =   0.14737   Strip Area =    0.530632
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   2.11768       cd  =   0.18610      cdv =   0.00000
    cn  =   2.12452       ca  =   0.07501      cnc =   7.64950    wake dnwsh =   0.41088
    cmLE=   0.84863    cm c/4 =  -0.43000

    I        X           Y           Z           DX        Slope        dCp
 1471    12.14401    -4.59202     0.00000     0.01490     0.00045    17.27200
 1472    12.16307    -4.59202     0.00000     0.03323     0.00134     7.75226
 1473    12.20099    -4.59202     0.00000     0.05180     0.00118     4.97856
 1474    12.25736    -4.59202     0.00000     0.06983    -0.00160     3.69431
 1475    12.33159    -4.59202     0.00000     0.08711     0.00008     2.93884
 1476    12.42290    -4.59202     0.00000     0.10347    -0.00078     2.46498
 1477    12.53031    -4.59202     0.00000     0.11874    -0.00042     2.13037
 1478    12.65268    -4.59202     0.00000     0.13274    -0.00194     1.89567
 1479    12.78872    -4.59202     0.00000     0.14534    -0.00029     1.71112
 1480    12.93699    -4.59202     0.00000     0.15640     0.00124     1.58680
 1481    13.09591    -4.59202     0.00000     0.16580     0.00179     1.50733
 1482    13.26380    -4.59202     0.00000     0.17344     0.00209     1.45647
 1483    13.43888    -4.59202     0.00000     0.17924     0.00745     1.41742
 1484    13.61929    -4.59202     0.00000     0.18315     0.01161     1.42554
 1485    13.80313    -4.59202     0.00000     0.18511     0.02553     1.44127
 1486    13.98844    -4.59202     0.00000     0.18511     0.03720     1.55298
 1487    14.17326    -4.59202     0.00000     0.18315     0.04672     1.74772
 1488    14.35562    -4.59202     0.00000     0.17924     0.04615     2.07592
 1489    14.53361    -4.59202     0.00000     0.17344     0.04156     2.59539
 1490    14.70532    -4.59202     0.00000     0.16580     0.02902     4.05591
 1491    14.86894    -4.59202     0.00000     0.15640     0.00967     2.67930
 1492    15.02274    -4.59202     0.00000     0.14534    -0.01537     2.27563
 1493    15.16508    -4.59202     0.00000     0.13274    -0.05070     2.07696
 1494    15.29446    -4.59202     0.00000     0.11874    -0.09230     1.92996
 1495    15.40950    -4.59202     0.00000     0.10347    -0.13260     1.76337
 1496    15.50899    -4.59202     0.00000     0.08711    -0.17235     1.58309
 1497    15.59187    -4.59202     0.00000     0.06983    -0.20566     1.35447
 1498    15.65726    -4.59202     0.00000     0.05180    -0.23445     1.09999
 1499    15.70447    -4.59202     0.00000     0.03323    -0.25500     0.80210
 1500    15.73299    -4.59202     0.00000     0.01490    -0.26574     0.46182

 Strip # 51     # Chordwise = 30   First Vortex =1501
    Xle =  12.21745    Ave. Chord   =    3.5706   Incidence  =    0.0000 deg
    Yle =  -4.73463    Strip Width  =   0.13459   Strip Area =    0.480556
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   1.95567       cd  =   0.17503      cdv =   0.00000
    cn  =   1.96215       ca  =   0.07243      cnc =   7.00611    wake dnwsh =   0.41619
    cmLE=   0.78436    cm c/4 =  -0.39780

    I        X           Y           Z           DX        Slope        dCp
 1501    12.21895    -4.73300     0.00000     0.01478     0.00045    16.51030
 1502    12.23785    -4.73300     0.00000     0.03295     0.00134     7.39832
 1503    12.27545    -4.73300     0.00000     0.05137     0.00118     4.73348
 1504    12.33136    -4.73300     0.00000     0.06925    -0.00160     3.49135
 1505    12.40498    -4.73300     0.00000     0.08639     0.00008     2.75392
 1506    12.49552    -4.73300     0.00000     0.10261    -0.00078     2.28692
 1507    12.60203    -4.73300     0.00000     0.11775    -0.00042     1.95462
 1508    12.72339    -4.73300     0.00000     0.13164    -0.00194     1.72153
 1509    12.85830    -4.73300     0.00000     0.14413    -0.00029     1.54022
 1510    13.00533    -4.73300     0.00000     0.15510     0.00124     1.42091
 1511    13.16293    -4.73300     0.00000     0.16442     0.00179     1.34723
 1512    13.32943    -4.73300     0.00000     0.17200     0.00209     1.30175
 1513    13.50305    -4.73300     0.00000     0.17775     0.00745     1.26682
 1514    13.68197    -4.73300     0.00000     0.18162     0.01161     1.27690
 1515    13.86428    -4.73300     0.00000     0.18357     0.02553     1.29264
 1516    14.04804    -4.73300     0.00000     0.18357     0.03720     1.40140
 1517    14.23133    -4.73300     0.00000     0.18162     0.04672     1.59054
 1518    14.41218    -4.73300     0.00000     0.17775     0.04615     1.91070
 1519    14.58868    -4.73300     0.00000     0.17200     0.04156     2.42107
 1520    14.75897    -4.73300     0.00000     0.16442     0.02902     3.87018
 1521    14.92123    -4.73300     0.00000     0.15510     0.00967     2.50172
 1522    15.07375    -4.73300     0.00000     0.14413    -0.01537     2.10563
 1523    15.21491    -4.73300     0.00000     0.13164    -0.05070     1.91815
 1524    15.34321    -4.73300     0.00000     0.11775    -0.09230     1.78541
 1525    15.45730    -4.73300     0.00000     0.10261    -0.13260     1.63568
 1526    15.55596    -4.73300     0.00000     0.08639    -0.17235     1.47359
 1527    15.63815    -4.73300     0.00000     0.06925    -0.20566     1.26447
 1528    15.70299    -4.73300     0.00000     0.05137    -0.23445     1.03016
 1529    15.74981    -4.73300     0.00000     0.03295    -0.25500     0.75296
 1530    15.77810    -4.73300     0.00000     0.01478    -0.26574     0.43419

 Strip # 52     # Chordwise = 30   First Vortex =1531
    Xle =  12.28553    Ave. Chord   =    3.5434   Incidence  =    0.0000 deg
    Yle =  -4.86268    Strip Width  =   0.12143   Strip Area =    0.430275
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   1.78250       cd  =   0.16236      cdv =   0.00000
    cn  =   1.78856       ca  =   0.06885      cnc =   6.33765    wake dnwsh =   0.40940
    cmLE=   0.71576    cm c/4 =  -0.36351

    I        X           Y           Z           DX        Slope        dCp
 1531    12.28700    -4.86101     0.00000     0.01467     0.00045    15.67279
 1532    12.30575    -4.86101     0.00000     0.03270     0.00134     7.00758
 1533    12.34307    -4.86101     0.00000     0.05098     0.00118     4.46055
 1534    12.39855    -4.86101     0.00000     0.06872    -0.00160     3.26301
 1535    12.47160    -4.86101     0.00000     0.08573     0.00008     2.54405
 1536    12.56146    -4.86101     0.00000     0.10183    -0.00078     2.08437
 1537    12.66716    -4.86101     0.00000     0.11685    -0.00042     1.75646
 1538    12.78760    -4.86101     0.00000     0.13063    -0.00194     1.52929
 1539    12.92148    -4.86101     0.00000     0.14303    -0.00029     1.35688
 1540    13.06739    -4.86101     0.00000     0.15391     0.00124     1.24781
 1541    13.22379    -4.86101     0.00000     0.16317     0.00179     1.18367
 1542    13.38902    -4.86101     0.00000     0.17069     0.00209     1.14564
 1543    13.56132    -4.86101     0.00000     0.17640     0.00745     1.11562
 1544    13.73888    -4.86101     0.00000     0.18024     0.01161     1.12755
 1545    13.91980    -4.86101     0.00000     0.18217     0.02553     1.14241
 1546    14.10217    -4.86101     0.00000     0.18217     0.03720     1.24649
 1547    14.28405    -4.86101     0.00000     0.18024     0.04672     1.42727
 1548    14.46353    -4.86101     0.00000     0.17640     0.04615     1.73551
 1549    14.63869    -4.86101     0.00000     0.17069     0.04156     2.23215
 1550    14.80768    -4.86101     0.00000     0.16317     0.02902     3.66606
 1551    14.96870    -4.86101     0.00000     0.15391     0.00967     2.30401
 1552    15.12006    -4.86101     0.00000     0.14303    -0.01537     1.91714
 1553    15.26015    -4.86101     0.00000     0.13063    -0.05070     1.74403
 1554    15.38747    -4.86101     0.00000     0.11685    -0.09230     1.62853
 1555    15.50069    -4.86101     0.00000     0.10183    -0.13260     1.49805
 1556    15.59860    -4.86101     0.00000     0.08573    -0.17235     1.35609
 1557    15.68016    -4.86101     0.00000     0.06872    -0.20566     1.16817
 1558    15.74452    -4.86101     0.00000     0.05098    -0.23445     0.95561
 1559    15.79098    -4.86101     0.00000     0.03270    -0.25500     0.70058
 1560    15.81905    -4.86101     0.00000     0.01467    -0.26574     0.40478

 Strip # 53     # Chordwise = 30   First Vortex =1561
    Xle =  12.34653    Ave. Chord   =    3.5191   Incidence  =    0.0000 deg
    Yle =  -4.97740    Strip Width  =   0.10794   Strip Area =    0.379844
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   1.59875       cd  =   0.14783      cdv =   0.00000
    cn  =   1.60429       ca  =   0.06395      cnc =   5.64564    wake dnwsh =   0.38394
    cmLE=   0.64296    cm c/4 =  -0.32712

    I        X           Y           Z           DX        Slope        dCp
 1561    12.34796    -4.97570     0.00000     0.01456     0.00045    14.76109
 1562    12.36659    -4.97570     0.00000     0.03248     0.00134     6.57925
 1563    12.40365    -4.97570     0.00000     0.05063     0.00118     4.15700
 1564    12.45874    -4.97570     0.00000     0.06825    -0.00160     3.00491
 1565    12.53130    -4.97570     0.00000     0.08514     0.00008     2.30398
 1566    12.62054    -4.97570     0.00000     0.10113    -0.00078     1.85308
 1567    12.72551    -4.97570     0.00000     0.11605    -0.00042     1.53491
 1568    12.84512    -4.97570     0.00000     0.12974    -0.00194     1.32186
 1569    12.97808    -4.97570     0.00000     0.14205    -0.00029     1.16619
 1570    13.12299    -4.97570     0.00000     0.15286     0.00124     1.07275
 1571    13.27832    -4.97570     0.00000     0.16204     0.00179     1.02093
 1572    13.44241    -4.97570     0.00000     0.16951     0.00209     0.99136
 1573    13.61353    -4.97570     0.00000     0.17518     0.00745     0.96623
 1574    13.78986    -4.97570     0.00000     0.17900     0.01161     0.97942
 1575    13.96954    -4.97570     0.00000     0.18092     0.02553     0.99220
 1576    14.15066    -4.97570     0.00000     0.18092     0.03720     1.08952
 1577    14.33129    -4.97570     0.00000     0.17900     0.04672     1.25853
 1578    14.50953    -4.97570     0.00000     0.17518     0.04615     1.54985
 1579    14.68349    -4.97570     0.00000     0.16951     0.04156     2.02628
 1580    14.85132    -4.97570     0.00000     0.16204     0.02902     3.43945
 1581    15.01124    -4.97570     0.00000     0.15286     0.00967     2.08271
 1582    15.16156    -4.97570     0.00000     0.14205    -0.01537     1.70949
 1583    15.30068    -4.97570     0.00000     0.12974    -0.05070     1.55582
 1584    15.42713    -4.97570     0.00000     0.11605    -0.09230     1.46096
 1585    15.53957    -4.97570     0.00000     0.10113    -0.13260     1.35176
 1586    15.63681    -4.97570     0.00000     0.08514    -0.17235     1.23141
 1587    15.71781    -4.97570     0.00000     0.06825    -0.20566     1.06608
 1588    15.78172    -4.97570     0.00000     0.05063    -0.23445     0.87666
 1589    15.82786    -4.97570     0.00000     0.03248    -0.25500     0.64520
 1590    15.85574    -4.97570     0.00000     0.01456    -0.26574     0.37374

 Strip # 54     # Chordwise = 30   First Vortex =1591
    Xle =  12.40028    Ave. Chord   =    3.4976   Incidence  =    0.0000 deg
    Yle =  -5.07848    Strip Width  =   0.09415   Strip Area =    0.329309
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   1.40530       cd  =   0.13123      cdv =   0.00000
    cn  =   1.41024       ca  =   0.05750      cnc =   4.93250    wake dnwsh =   0.33019
    cmLE=   0.56621    cm c/4 =  -0.28872

    I        X           Y           Z           DX        Slope        dCp
 1591    12.40167    -5.07674     0.00000     0.01448     0.00045    13.77353
 1592    12.42019    -5.07674     0.00000     0.03228     0.00134     6.10990
 1593    12.45702    -5.07674     0.00000     0.05032     0.00118     3.81673
 1594    12.51178    -5.07674     0.00000     0.06783    -0.00160     2.70877
 1595    12.58389    -5.07674     0.00000     0.08462     0.00008     2.02570
 1596    12.67259    -5.07674     0.00000     0.10051    -0.00078     1.58975
 1597    12.77692    -5.07674     0.00000     0.11534    -0.00042     1.29355
 1598    12.89580    -5.07674     0.00000     0.12895    -0.00194     1.10690
 1599    13.02795    -5.07674     0.00000     0.14118    -0.00029     0.97582
 1600    13.17198    -5.07674     0.00000     0.15192     0.00124     0.90149
 1601    13.32636    -5.07674     0.00000     0.16106     0.00179     0.86286
 1602    13.48945    -5.07674     0.00000     0.16848     0.00209     0.84146
 1603    13.65953    -5.07674     0.00000     0.17412     0.00745     0.82060
 1604    13.83478    -5.07674     0.00000     0.17791     0.01161     0.83423
 1605    14.01337    -5.07674     0.00000     0.17981     0.02553     0.84368
 1606    14.19338    -5.07674     0.00000     0.17981     0.03720     0.93205
 1607    14.37291    -5.07674     0.00000     0.17791     0.04672     1.08552
 1608    14.55007    -5.07674     0.00000     0.17412     0.04615     1.35388
 1609    14.72296    -5.07674     0.00000     0.16848     0.04156     1.80109
 1610    14.88977    -5.07674     0.00000     0.16106     0.02902     3.18465
 1611    15.04871    -5.07674     0.00000     0.15192     0.00967     1.83471
 1612    15.19812    -5.07674     0.00000     0.14118    -0.01537     1.48449
 1613    15.33639    -5.07674     0.00000     0.12895    -0.05070     1.35675
 1614    15.46207    -5.07674     0.00000     0.11534    -0.09230     1.28503
 1615    15.57382    -5.07674     0.00000     0.10051    -0.13260     1.19795
 1616    15.67047    -5.07674     0.00000     0.08462    -0.17235     1.09984
 1617    15.75098    -5.07674     0.00000     0.06783    -0.20566     0.95806
 1618    15.81450    -5.07674     0.00000     0.05032    -0.23445     0.79310
 1619    15.86036    -5.07674     0.00000     0.03228    -0.25500     0.58664
 1620    15.88807    -5.07674     0.00000     0.01448    -0.26574     0.34096

 Strip # 55     # Chordwise = 30   First Vortex =1621
    Xle =  12.44662    Ave. Chord   =    3.4791   Incidence  =    0.0000 deg
    Yle =  -5.16564    Strip Width  =   0.08011   Strip Area =    0.278706
    Zle =   0.00000    Strip Dihed. =    0.0000

    cl  =   1.20340       cd  =   0.11243      cdv =   0.00000
    cn  =   1.20763       ca  =   0.04930      cnc =   4.20148    wake dnwsh =   0.23159
    cmLE=   0.48592    cm c/4 =  -0.24843

    I        X           Y           Z           DX        Slope        dCp
 1621    12.44799    -5.16387     0.00000     0.01440     0.00045    12.70268
 1622    12.46640    -5.16387     0.00000     0.03211     0.00134     5.59110
 1623    12.50304    -5.16387     0.00000     0.05006     0.00118     3.42715
 1624    12.55752    -5.16387     0.00000     0.06747    -0.00160     2.36002
 1625    12.62924    -5.16387     0.00000     0.08417     0.00008     1.70046
 1626    12.71747    -5.16387     0.00000     0.09998    -0.00078     1.29827
 1627    12.82126    -5.16387     0.00000     0.11473    -0.00042     1.04442
 1628    12.93950    -5.16387     0.00000     0.12826    -0.00194     0.89600
 1629    13.07095    -5.16387     0.00000     0.14044    -0.00029     0.79352
 1630    13.21422    -5.16387     0.00000     0.15112     0.00124     0.73851
 1631    13.36778    -5.16387     0.00000     0.16020     0.00179     0.71196
 1632    13.53001    -5.16387     0.00000     0.16759     0.00209     0.69753
 1633    13.69919    -5.16387     0.00000     0.17319     0.00745     0.68009
 1634    13.87352    -5.16387     0.00000     0.17697     0.01161     0.69336
 1635    14.05116    -5.16387     0.00000     0.17886     0.02553     0.69856
 1636    14.23022    -5.16387     0.00000     0.17886     0.03720     0.77604
 1637    14.40880    -5.16387     0.00000     0.17697     0.04672     0.91023
 1638    14.58502    -5.16387     0.00000     0.17319     0.04615     1.14895
 1639    14.75700    -5.16387     0.00000     0.16759     0.04156     1.55499
